1979,Actress -- Supporting Role,Candice Bergen,Starting Over {'Jessica Potter'},NO
1979,Actress -- Supporting Role,Mariel Hemingway,Manhattan {'Tracy'},NO
1979,Actress -- Supporting Role,Meryl Streep,Kramer vs. Kramer {'Joanna Kramer'},YES
1978,Actor -- Leading Role,Warren Beatty,"Heaven Can Wait {'Joe Pendleton (alias, Leo Farnsworth, Tom Jarrett)'}",NO
1978,Actor -- Leading Role,Gary Busey,The Buddy Holly Story {'Buddy Holly'},NO
1978,Actor -- Leading Role,Robert De Niro,The Deer Hunter {'Michael'},NO
1978,Actor -- Leading Role,Laurence Olivier,The Boys from Brazil {'Ezra Lieberman'},NO
1978,Actor -- Leading Role,Jon Voight,Coming Home {'Luke Martin'},YES
1978,Actor -- Supporting Role,Bruce Dern,Coming Home {'Captain Bob Hyde'},NO
1978,Actor -- Supporting Role,Richard Farnsworth,Comes a Horseman {'Dodger'},NO
1978,Actor -- Supporting Role,John Hurt,Midnight Express {'Max'},NO
1978,Actor -- Supporting Role,Christopher Walken,The Deer Hunter {'Nick'},YES
1978,Actor -- Supporting Role,Jack Warden,Heaven Can Wait {'Max Corkle'},NO
1978,Actress -- Leading Role,Ingrid Bergman,Autumn Sonata {'Charlotte Andergast'},NO
1978,Actress -- Leading Role,Ellen Burstyn,"Same Time, Next Year {'Doris'}",NO
1978,Actress -- Leading Role,Jill Clayburgh,An Unmarried Woman {'Erica'},NO
1978,Actress -- Leading Role,Jane Fonda,Coming Home {'Sally Hyde'},YES
1978,Actress -- Leading Role,Geraldine Page,Interiors {'Eve'},NO
1978,Actress -- Supporting Role,Dyan Cannon,Heaven Can Wait {'Julia Farnsworth'},NO
1978,Actress -- Supporting Role,Penelope Milford,Coming Home {'Viola Munson'},NO
1978,Actress -- Supporting Role,Maggie Smith,California Suite {'Diana Barrie'},YES
1978,Actress -- Supporting Role,Maureen Stapleton,Interiors {'Pearl'},NO
1978,Actress -- Supporting Role,Meryl Streep,The Deer Hunter {'Linda'},NO
1977,Actor -- Leading Role,Woody Allen,Annie Hall {'Alvy Singer'},NO
1977,Actor -- Leading Role,Richard Burton,Equus {'Dr. Martin Dysart'},NO
1977,Actor -- Leading Role,Richard Dreyfuss,The Goodbye Girl {'Elliot Garfield'},YES
1977,Actor -- Leading Role,Marcello Mastroianni,A Special Day {'Gabriele'},NO
1977,Actor -- Leading Role,John Travolta,Saturday Night Fever {'Tony Manero'},NO
1977,Actor -- Supporting Role,Mikhail Baryshnikov,The Turning Point {'Yuri Kopeikine'},NO
1977,Actor -- Supporting Role,Peter Firth,Equus {'Alan Strang'},NO
1977,Actor -- Supporting Role,Alec Guinness,Star Wars {'Ben 'Obi-Wan' Kenobi'},NO
1977,Actor -- Supporting Role,Jason Robards,Julia {'Dashiell Hammett'},YES
1977,Actor -- Supporting Role,Maximilian Schell,Julia {'Johann'},NO
1977,Actress -- Leading Role,Anne Bancroft,The Turning Point {'Emma Jacklin'},NO
1977,Actress -- Leading Role,Jane Fonda,Julia {'Lillian Hellman'},NO
1977,Actress -- Leading Role,Diane Keaton,Annie Hall {'Annie Hall'},YES
1977,Actress -- Leading Role,Shirley MacLaine,The Turning Point {'Deedee Rodgers'},NO
1977,Actress -- Leading Role,Marsha Mason,The Goodbye Girl {'Paula McFadden'},NO
1977,Actress -- Supporting Role,Leslie Browne,The Turning Point {'Emilia Rodgers'},NO
1977,Actress -- Supporting Role,Quinn Cummings,The Goodbye Girl {'Lucy McFadden'},NO
1977,Actress -- Supporting Role,Melinda Dillon,Close Encounters of the Third Kind {'Jillian Guiler'},NO
1977,Actress -- Supporting Role,Vanessa Redgrave,Julia {'Julia'},YES
1977,Actress -- Supporting Role,Tuesday Weld,Looking for Mr. Goodbar {'Katherine Dunn'},NO
1976,Actor -- Leading Role,Robert De Niro,Taxi Driver {'Travis Bickle'},NO
1976,Actor -- Leading Role,Peter Finch,Network {'Howard Beale'},YES
1976,Actor -- Leading Role,Giancarlo Giannini,Seven Beauties {'Pasqualino Frafuso'},NO
1976,Actor -- Leading Role,William Holden,Network {'Max Schumacher'},NO
1976,Actor -- Leading Role,Sylvester Stallone,Rocky {'Rocky Balboa'},NO
1976,Actor -- Supporting Role,Ned Beatty,Network {'Arthur Jensen'},NO
1976,Actor -- Supporting Role,Burgess Meredith,Rocky {'Mickey'},NO
1976,Actor -- Supporting Role,Laurence Olivier,Marathon Man {'Szell'},NO
1976,Actor -- Supporting Role,Jason Robards,All the President's Men {'Ben Bradlee'},YES
1976,Actor -- Supporting Role,Burt Young,Rocky {'Paulie'},NO
1976,Actress -- Leading Role,Marie-Christine Barrault,"Cousin, Cousine {'Marthe'}",NO
1976,Actress -- Leading Role,Faye Dunaway,Network {'Diana Christensen'},YES
1976,Actress -- Leading Role,Talia Shire,Rocky {'Adrian'},NO
1976,Actress -- Leading Role,Sissy Spacek,Carrie {'Carrie White'},NO
1976,Actress -- Leading Role,Liv Ullmann,Face to Face {'Dr. Jenny Isaksson'},NO
1976,Actress -- Supporting Role,Jane Alexander,All the President's Men {'The Bookkeeper'},NO
1976,Actress -- Supporting Role,Jodie Foster,Taxi Driver {'Iris'},NO
1976,Actress -- Supporting Role,Lee Grant,Voyage of the Damned {'Lilian Rosen'},NO
1976,Actress -- Supporting Role,Piper Laurie,Carrie {'Margaret White'},NO
1976,Actress -- Supporting Role,Beatrice Straight,Network {'Louise Schumacher'},YES
1975,Actor -- Leading Role,Walter Matthau,The Sunshine Boys {'Willy Clark'},NO
1975,Actor -- Leading Role,Jack Nicholson,One Flew over the Cuckoo's Nest {'Randle Patrick McMurphy'},YES
1975,Actor -- Leading Role,Al Pacino,Dog Day Afternoon {'Sonny'},NO
1975,Actor -- Leading Role,Maximilian Schell,The Man in the Glass Booth {'Arthur Goldman'},NO
1975,Actor -- Leading Role,James Whitmore,"Give 'em Hell, Harry! {'Harry S. Truman'}",NO
1975,Actor -- Supporting Role,George Burns,The Sunshine Boys {'Al Lewis'},YES
1975,Actor -- Supporting Role,Brad Dourif,One Flew over the Cuckoo's Nest {'Billy Bibbit'},NO
1975,Actor -- Supporting Role,Burgess Meredith,The Day of the Locust {'Harry'},NO
1975,Actor -- Supporting Role,Chris Sarandon,Dog Day Afternoon {'Leon'},NO
1975,Actor -- Supporting Role,Jack Warden,Shampoo {'Lester Carr'},NO
1975,Actress -- Leading Role,Isabelle Adjani,The Story of Adele H. {'Adele Hugo'},NO
1975,Actress -- Leading Role,Ann-Margret,Tommy {'Nora Walker Hobbs'},NO
1975,Actress -- Leading Role,Louise Fletcher,One Flew over the Cuckoo's Nest {'Nurse Mildred Ratched'},YES
1975,Actress -- Leading Role,Glenda Jackson,Hedda {'Hedda Gabler'},NO
1975,Actress -- Leading Role,Carol Kane,Hester Street {'Gitl'},NO
1975,Actress -- Supporting Role,Ronee Blakley,Nashville {'Barbara Jean'},NO
1975,Actress -- Supporting Role,Lee Grant,Shampoo {'Felicia Karpf'},YES
1975,Actress -- Supporting Role,Sylvia Miles,"Farewell, My Lovely {'Mrs. Florian'}",NO
1975,Actress -- Supporting Role,Lily Tomlin,Nashville {'Linnea Reese'},NO
1975,Actress -- Supporting Role,Brenda Vaccaro,Jacqueline Susann's Once Is Not Enough {'Linda'},NO
1974,Actor -- Leading Role,Art Carney,Harry and Tonto {'Harry'},YES
1974,Actor -- Leading Role,Albert Finney,Murder on the Orient Express {'Hercule Poirot'},NO
1974,Actor -- Leading Role,Dustin Hoffman,Lenny {'Lenny Bruce'},NO
1974,Actor -- Leading Role,Jack Nicholson,Chinatown {'J. J. Gittes'},NO
1974,Actor -- Leading Role,Al Pacino,The Godfather Part II {'Michael Corleone'},NO
1974,Actor -- Supporting Role,Fred Astaire,The Towering Inferno {'Harlee Claiborne'},NO
1974,Actor -- Supporting Role,Jeff Bridges,Thunderbolt and Lightfoot {'Lightfoot'},NO
1974,Actor -- Supporting Role,Robert De Niro,The Godfather Part II {'Vito Corleone'},YES
1974,Actor -- Supporting Role,Michael V. Gazzo,The Godfather Part II {'Frankie Pentangeli'},NO
1974,Actor -- Supporting Role,Lee Strasberg,The Godfather Part II {'Hyman Roth'},NO
1974,Actress -- Leading Role,Ellen Burstyn,Alice Doesn't Live Here Anymore {'Alice Hyatt'},YES
1974,Actress -- Leading Role,Diahann Carroll,Claudine {'Claudine'},NO
1974,Actress -- Leading Role,Faye Dunaway,Chinatown {'Evelyn Cross Mulwray'},NO
1974,Actress -- Leading Role,Valerie Perrine,Lenny {'Honey Bruce'},NO
1974,Actress -- Leading Role,Gena Rowlands,A Woman under the Influence {'Mabel Longhetti'},NO
1974,Actress -- Supporting Role,Ingrid Bergman,Murder on the Orient Express {'Greta Ohlsson'},YES
1974,Actress -- Supporting Role,Valentina Cortese,Day for Night {'Severine'},NO
1974,Actress -- Supporting Role,Madeline Kahn,Blazing Saddles {'Lili Von Shtupp'},NO
1974,Actress -- Supporting Role,Diane Ladd,Alice Doesn't Live Here Anymore {'Flo'},NO
1974,Actress -- Supporting Role,Talia Shire,The Godfather Part II {'Connie Corleone'},NO
1973,Actor -- Leading Role,Marlon Brando,Last Tango in Paris {'Paul'},NO
1973,Actor -- Leading Role,Jack Lemmon,Save the Tiger {'Harry Stoner'},YES
1973,Actor -- Leading Role,Jack Nicholson,The Last Detail {'Signalman First Class Buddusky'},NO
1973,Actor -- Leading Role,Al Pacino,Serpico {'Frank Serpico'},NO
1973,Actor -- Leading Role,Robert Redford,The Sting {'Johnny Hooker'},NO
1973,Actor -- Supporting Role,Vincent Gardenia,Bang the Drum Slowly {'Dutch Schnell'},NO
1973,Actor -- Supporting Role,Jack Gilford,Save the Tiger {'Phil Greene'},NO
1973,Actor -- Supporting Role,John Houseman,The Paper Chase {'Professor Kingsfield'},YES
1973,Actor -- Supporting Role,Jason Miller,The Exorcist {'Father Damian Karras'},NO
1973,Actor -- Supporting Role,Randy Quaid,The Last Detail {'Meadows'},NO
1973,Actress -- Leading Role,Ellen Burstyn,The Exorcist {'Chris MacNeil'},NO
1973,Actress -- Leading Role,Glenda Jackson,A Touch of Class {'Vicki Allessio'},YES
1973,Actress -- Leading Role,Marsha Mason,Cinderella Liberty {'Maggie Paul'},NO
1973,Actress -- Leading Role,Barbra Streisand,The Way We Were {'Katie Morosky'},NO
1973,Actress -- Leading Role,Joanne Woodward,"Summer Wishes, Winter Dreams {'Rita Walden'}",NO
1973,Actress -- Supporting Role,Linda Blair,The Exorcist {'Regan MacNeil'},NO
1973,Actress -- Supporting Role,Candy Clark,American Graffiti {'Debbie'},NO
1973,Actress -- Supporting Role,Madeline Kahn,Paper Moon {'Trixie Delight'},NO
1973,Actress -- Supporting Role,Tatum O'Neal,Paper Moon {'Addie Loggins'},YES
1973,Actress -- Supporting Role,Sylvia Sidney,"Summer Wishes, Winter Dreams {'Mrs. Pritchett'}",NO
1972,Actor -- Leading Role,Marlon Brando,The Godfather {'Don Vito Corleone'},YES
1972,Actor -- Leading Role,Michael Caine,Sleuth {'Milo Tindale'},NO
1972,Actor -- Leading Role,Laurence Olivier,Sleuth {'Andrew Wyke'},NO
1972,Actor -- Leading Role,Peter O'Toole,"The Ruling Class {'Jack, 14th Earl of Gurney'}",NO
1972,Actor -- Leading Role,Paul Winfield,Sounder {'Nathan Lee Morgan'},NO
1972,Actor -- Supporting Role,Eddie Albert,The Heartbreak Kid {'Mr. Corcoran'},NO
1972,Actor -- Supporting Role,James Caan,The Godfather {'Sonny Corleone'},NO
1972,Actor -- Supporting Role,Robert Duvall,The Godfather {'Tom Hagen'},NO
1972,Actor -- Supporting Role,Joel Grey,Cabaret {'The Master of Ceremonies'},YES
1972,Actor -- Supporting Role,Al Pacino,The Godfather {'Michael Corleone'},NO
1972,Actress -- Leading Role,Liza Minnelli,Cabaret {'Sally Bowles'},YES
1972,Actress -- Leading Role,Diana Ross,Lady Sings the Blues {'Billie Holiday'},NO
1972,Actress -- Leading Role,Maggie Smith,Travels with My Aunt {'Aunt Augusta'},NO
1972,Actress -- Leading Role,Cicely Tyson,Sounder {'Rebecca Morgan'},NO
1972,Actress -- Leading Role,Liv Ullmann,The Emigrants {'Kristina'},NO
1972,Actress -- Supporting Role,Jeannie Berlin,The Heartbreak Kid {'Lila'},NO
1972,Actress -- Supporting Role,Eileen Heckart,Butterflies Are Free {'Mrs. Baker'},YES
1972,Actress -- Supporting Role,Geraldine Page,Pete 'n' Tillie {'Gertrude'},NO
1972,Actress -- Supporting Role,Susan Tyrrell,Fat City {'Oma'},NO
1972,Actress -- Supporting Role,Shelley Winters,The Poseidon Adventure {'Belle Rosen'},NO
1971,Actor -- Leading Role,Peter Finch,Sunday Bloody Sunday {'Dr. Daniel Hirsh'},NO
1971,Actor -- Leading Role,Gene Hackman,The French Connection {'Jimmy 'Popeye' Doyle'},YES
1971,Actor -- Leading Role,Walter Matthau,Kotch {'Joseph P. Kotcher'},NO
1971,Actor -- Leading Role,George C. Scott,The Hospital {'Dr. Herbert Bock'},NO
1971,Actor -- Leading Role,Topol,Fiddler on the Roof {'Tevye'},NO
1971,Actor -- Supporting Role,Jeff Bridges,The Last Picture Show {'Duane Jackson'},NO
1971,Actor -- Supporting Role,Leonard Frey,Fiddler on the Roof {'Motel'},NO
1971,Actor -- Supporting Role,Richard Jaeckel,Sometimes a Great Notion {'Joe Ben Stamper'},NO
1971,Actor -- Supporting Role,Ben Johnson,The Last Picture Show {'Sam the Lion'},YES
1971,Actor -- Supporting Role,Roy Scheider,The French Connection {'Buddy Russo'},NO
1971,Actress -- Leading Role,Julie Christie,McCabe & Mrs. Miller {'Mrs. Constance Miller'},NO
1971,Actress -- Leading Role,Jane Fonda,Klute {'Bree Daniel'},YES
1971,Actress -- Leading Role,Glenda Jackson,Sunday Bloody Sunday {'Alex Greville'},NO
1971,Actress -- Leading Role,Vanessa Redgrave,"Mary, Queen of Scots {'Mary, Queen of Scots'}",NO
1971,Actress -- Leading Role,Janet Suzman,Nicholas and Alexandra {'Alexandra'},NO
1971,Actress -- Supporting Role,Ann-Margret,Carnal Knowledge {'Bobbie'},NO
1971,Actress -- Supporting Role,Ellen Burstyn,The Last Picture Show {'Lois Farrow'},NO
1971,Actress -- Supporting Role,Barbara Harris,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things about Me? {'Allison'},NO
1971,Actress -- Supporting Role,Cloris Leachman,The Last Picture Show {'Ruth Popper'},YES
1971,Actress -- Supporting Role,Margaret Leighton,The Go-Between {'Mrs. Maudsley'},NO
1970,Actor -- Leading Role,Melvyn Douglas,I Never Sang for My Father {'Tom Garrison'},NO
1970,Actor -- Leading Role,James Earl Jones,The Great White Hope {'Jack Jefferson'},NO
1970,Actor -- Leading Role,Jack Nicholson,Five Easy Pieces {'Robert Eroica Dupea'},NO
1970,Actor -- Leading Role,Ryan O'Neal,Love Story {'Oliver Barrett IV'},NO
1970,Actor -- Leading Role,George C. Scott,"Patton {'General George S. Patton, Jr.'}",YES
1970,Actor -- Supporting Role,Richard Castellano,Lovers and Other Strangers {'Frank Vecchio'},NO
1970,Actor -- Supporting Role,Chief Dan George,Little Big Man {'Old Lodge Skins'},NO
1970,Actor -- Supporting Role,Gene Hackman,I Never Sang for My Father {'Gene Garrison'},NO
1970,Actor -- Supporting Role,John Marley,Love Story {'Phil Cavilleri'},NO
1970,Actor -- Supporting Role,John Mills,Ryan's Daughter {'Michael'},YES
1970,Actress -- Leading Role,Jane Alexander,The Great White Hope {'Eleanor Bachman'},NO
1970,Actress -- Leading Role,Glenda Jackson,Women in Love {'Gudrun Brangwen'},YES
1970,Actress -- Leading Role,Ali MacGraw,Love Story {'Jenny Cavilleri'},NO
1970,Actress -- Leading Role,Sarah Miles,Ryan's Daughter {'Rosy Ryan'},NO
1970,Actress -- Leading Role,Carrie Snodgress,Diary of a Mad Housewife {'Tina Balser'},NO
1970,Actress -- Supporting Role,Karen Black,Five Easy Pieces {'Rayette Dipesto'},NO
1970,Actress -- Supporting Role,Lee Grant,The Landlord {'Mrs. Enders'},NO
1970,Actress -- Supporting Role,Helen Hayes,Airport {'Ada Quonsett'},YES
1970,Actress -- Supporting Role,Sally Kellerman,M*A*S*H {'Major Margaret 'Hot Lips' Houlihan'},NO
1970,Actress -- Supporting Role,Maureen Stapleton,Airport {'Inez Guerrero'},NO
1969,Actor -- Leading Role,Richard Burton,Anne of the Thousand Days {'King Henry VIII'},NO
1969,Actor -- Leading Role,Dustin Hoffman,Midnight Cowboy {'Ratso Rizzo'},NO
1969,Actor -- Leading Role,Peter O'Toole,"Goodbye, Mr. Chips {'Arthur Chipping'}",NO
1969,Actor -- Leading Role,Jon Voight,Midnight Cowboy {'Joe Buck'},NO
1969,Actor -- Leading Role,John Wayne,True Grit {'Rooster Cogburn'},YES
1969,Actor -- Supporting Role,Rupert Crosse,The Reivers {'Ned McCaslin'},NO
1969,Actor -- Supporting Role,Elliott Gould,Bob & Carol & Ted & Alice {'Ted Henderson'},NO
1969,Actor -- Supporting Role,Jack Nicholson,Easy Rider {'George Hanson'},NO
1969,Actor -- Supporting Role,Anthony Quayle,Anne of the Thousand Days {'Cardinal Wolsey'},NO
1969,Actor -- Supporting Role,Gig Young,"They Shoot Horses, Don't They? {'Rocky'}",YES
1969,Actress -- Leading Role,Genevieve Bujold,Anne of the Thousand Days {'Anne Boleyn'},NO
1969,Actress -- Leading Role,Jane Fonda,"They Shoot Horses, Don't They? {'Gloria Beatty'}",NO
1969,Actress -- Leading Role,Liza Minnelli,The Sterile Cuckoo {'Pookie Adams'},NO
1969,Actress -- Leading Role,Jean Simmons,The Happy Ending {'Mary Wilson'},NO
1969,Actress -- Leading Role,Maggie Smith,The Prime of Miss Jean Brodie {'Miss Jean Brodie'},YES
1969,Actress -- Supporting Role,Catherine Burns,Last Summer {'Rhoda'},NO
1969,Actress -- Supporting Role,Dyan Cannon,Bob & Carol & Ted & Alice {'Alice Henderson'},NO
1969,Actress -- Supporting Role,Goldie Hawn,Cactus Flower {'Toni Simmons'},YES
1969,Actress -- Supporting Role,Sylvia Miles,Midnight Cowboy {'Cass'},NO
1969,Actress -- Supporting Role,Susannah York,"They Shoot Horses, Don't They? {'Alice'}",NO
1968,Actor -- Leading Role,Alan Arkin,The Heart Is a Lonely Hunter {'Singer'},NO
1968,Actor -- Leading Role,Alan Bates,The Fixer {'Yakov Bok'},NO
1968,Actor -- Leading Role,Ron Moody,Oliver! {'Fagin'},NO
1968,Actor -- Leading Role,Peter O'Toole,The Lion in Winter {'King Henry II'},NO
1968,Actor -- Leading Role,Cliff Robertson,Charly {'Charly Gordon'},YES
1968,Actor -- Supporting Role,Jack Albertson,The Subject Was Roses {'John Cleary'},YES
1968,Actor -- Supporting Role,Seymour Cassel,Faces {'Chet'},NO
1968,Actor -- Supporting Role,Daniel Massey,Star! {'Noel Coward'},NO
1968,Actor -- Supporting Role,Jack Wild,Oliver! {'The Artful Dodger'},NO
1968,Actor -- Supporting Role,Gene Wilder,The Producers {'Leo Bloom'},NO
1968,Actress -- Leading Role,Katharine Hepburn,The Lion in Winter {'Queen Eleanor of Aquitaine'},YES
1968,Actress -- Leading Role,Patricia Neal,The Subject Was Roses {'Nettie Cleary'},NO
1968,Actress -- Leading Role,Vanessa Redgrave,Isadora {'Isadora Duncan'},NO
1968,Actress -- Leading Role,Barbra Streisand,Funny Girl {'Fanny Brice'},YES
1968,Actress -- Leading Role,Joanne Woodward,"Rachel, Rachel {'Rachel Cameron'}",NO
1968,Actress -- Supporting Role,Lynn Carlin,Faces {'Maria Forst'},NO
1968,Actress -- Supporting Role,Ruth Gordon,Rosemary's Baby {'Minnie Castevet'},YES
1968,Actress -- Supporting Role,Sondra Locke,The Heart Is a Lonely Hunter {'Mick Kelly'},NO
1968,Actress -- Supporting Role,Kay Medford,Funny Girl {'Rose Brice'},NO
1968,Actress -- Supporting Role,Estelle Parsons,"Rachel, Rachel {'Calla Mackie'}",NO
1967,Actor -- Leading Role,Warren Beatty,Bonnie and Clyde {'Clyde Barrow'},NO
1967,Actor -- Leading Role,Dustin Hoffman,The Graduate {'Ben Braddock'},NO
1967,Actor -- Leading Role,Paul Newman,Cool Hand Luke {'Luke Jackson'},NO
1967,Actor -- Leading Role,Rod Steiger,In the Heat of the Night {'Police Chief Bill Gillespie'},YES
1967,Actor -- Leading Role,Spencer Tracy,Guess Who's Coming to Dinner {'Matt Drayton'},NO
1967,Actor -- Supporting Role,John Cassavetes,The Dirty Dozen {'Victor Franko'},NO
1967,Actor -- Supporting Role,Gene Hackman,Bonnie and Clyde {'Buck Barrow'},NO
1967,Actor -- Supporting Role,Cecil Kellaway,Guess Who's Coming to Dinner {'Monsignor Ryan'},NO
1967,Actor -- Supporting Role,George Kennedy,Cool Hand Luke {'Dragline'},YES
1967,Actor -- Supporting Role,Michael J. Pollard,Bonnie and Clyde {'C.W. Moss'},NO
1967,Actress -- Leading Role,Anne Bancroft,The Graduate {'Mrs. Robinson'},NO
1967,Actress -- Leading Role,Faye Dunaway,Bonnie and Clyde {'Bonnie Parker'},NO
1967,Actress -- Leading Role,Dame Edith Evans,The Whisperers {'Mrs. Ross'},NO
1967,Actress -- Leading Role,Audrey Hepburn,Wait until Dark {'Susy Hendrix'},NO
1967,Actress -- Leading Role,Katharine Hepburn,Guess Who's Coming to Dinner {'Christina Drayton'},YES
1967,Actress -- Supporting Role,Carol Channing,Thoroughly Modern Millie {'Muzzy Van Hossmere'},NO
1967,Actress -- Supporting Role,Mildred Natwick,Barefoot in the Park {'Mrs. Ethel Banks'},NO
1967,Actress -- Supporting Role,Estelle Parsons,Bonnie and Clyde {'Blanche Barrow'},YES
1967,Actress -- Supporting Role,Beah Richards,Guess Who's Coming to Dinner {'Mrs. Prentice'},NO
1967,Actress -- Supporting Role,Katharine Ross,The Graduate {'Elaine Robinson'},NO
1966,Actor -- Leading Role,Alan Arkin,The Russians Are Coming The Russians Are Coming {'Rozanov'},NO
1966,Actor -- Leading Role,Richard Burton,Who's Afraid of Virginia Woolf? {'George'},NO
1966,Actor -- Leading Role,Michael Caine,Alfie {'Alfie'},NO
1966,Actor -- Leading Role,Steve McQueen,The Sand Pebbles {'Jake Holman'},NO
1966,Actor -- Leading Role,Paul Scofield,A Man for All Seasons {'Sir Thomas More'},YES
1966,Actor -- Supporting Role,Mako,The Sand Pebbles {'Po-Han'},NO
1966,Actor -- Supporting Role,James Mason,Georgy Girl {'James Leamington'},NO
1966,Actor -- Supporting Role,Walter Matthau,The Fortune Cookie {'Willie Gingrich'},YES
1966,Actor -- Supporting Role,George Segal,Who's Afraid of Virginia Woolf? {'Nick'},NO
1966,Actor -- Supporting Role,Robert Shaw,A Man for All Seasons {'King Henry VIII'},NO
1966,Actress -- Leading Role,Anouk Aimee,A Man and a Woman {'Anne Gauthier'},NO
1966,Actress -- Leading Role,Ida Kaminska,The Shop on Main Street {'Rozalie Lautmanova'},NO
1966,Actress -- Leading Role,Lynn Redgrave,Georgy Girl {'Georgy Parkin'},NO
1966,Actress -- Leading Role,Vanessa Redgrave,Morgan! {'Leonie Delt'},NO
1966,Actress -- Leading Role,Elizabeth Taylor,Who's Afraid of Virginia Woolf? {'Martha'},YES
1966,Actress -- Supporting Role,Sandy Dennis,Who's Afraid of Virginia Woolf? {'Honey'},YES
1966,Actress -- Supporting Role,Wendy Hiller,A Man for All Seasons {'Alice More'},NO
1966,Actress -- Supporting Role,Jocelyne Lagarde,Hawaii {'Malama'},NO
1966,Actress -- Supporting Role,Vivien Merchant,Alfie {'Lily'},NO
1966,Actress -- Supporting Role,Geraldine Page,You're a Big Boy Now {'Margary Chanticleer'},NO
1965,Actor -- Leading Role,Richard Burton,The Spy Who Came In from the Cold {'Alec Leamas'},NO
1965,Actor -- Leading Role,Lee Marvin,Cat Ballou {'Kid Shelleen/Tim Strawn'},YES
1965,Actor -- Leading Role,Laurence Olivier,Othello {'Othello'},NO
1965,Actor -- Leading Role,Rod Steiger,The Pawnbroker {'Sol Nazerman'},NO
1965,Actor -- Leading Role,Oskar Werner,Ship of Fools {'Dr. Schumann'},NO
1965,Actor -- Supporting Role,Martin Balsam,A Thousand Clowns {'Arnold Burns'},YES
1965,Actor -- Supporting Role,Ian Bannen,The Flight of the Phoenix {'Crow'},NO
1965,Actor -- Supporting Role,Tom Courtenay,Doctor Zhivago {'Pasha Antipov/Strelnikoff'},NO
1965,Actor -- Supporting Role,Michael Dunn,Ship of Fools {'Glocken'},NO
1965,Actor -- Supporting Role,Frank Finlay,Othello {'Iago'},NO
1965,Actress -- Leading Role,Julie Andrews,The Sound of Music {'Maria'},NO
1965,Actress -- Leading Role,Julie Christie,Darling {'Diana Scott'},YES
1965,Actress -- Leading Role,Samantha Eggar,The Collector {'Miranda Grey'},NO
1965,Actress -- Leading Role,Elizabeth Hartman,A Patch of Blue {'Selina D'Arcey'},NO
1965,Actress -- Leading Role,Simone Signoret,Ship of Fools {'La Condessa'},NO
1965,Actress -- Supporting Role,Ruth Gordon,Inside Daisy Clover {'The Dealer'},NO
1965,Actress -- Supporting Role,Joyce Redman,Othello {'Emilia'},NO
1965,Actress -- Supporting Role,Maggie Smith,Othello {'Desdemona'},NO
1965,Actress -- Supporting Role,Shelley Winters,A Patch of Blue {'Rose-Ann D'Arcey'},YES
1965,Actress -- Supporting Role,Peggy Wood,The Sound of Music {'Mother Abbess'},NO
1964,Actor -- Leading Role,Richard Burton,Becket {'Thomas Becket'},NO
1964,Actor -- Leading Role,Rex Harrison,My Fair Lady {'Professor Henry Higgins'},YES
1964,Actor -- Leading Role,Peter O'Toole,Becket {'King Henry II'},NO
1964,Actor -- Leading Role,Anthony Quinn,Zorba the Greek {'Alexis Zorba'},NO
1964,Actor -- Leading Role,Peter Sellers,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb {'Group Captain Lionel Mandrake/President Muffley/Dr. Strangelove'},NO
1964,Actor -- Supporting Role,John Gielgud,Becket {'King Louis VII of France'},NO
1964,Actor -- Supporting Role,Stanley Holloway,My Fair Lady {'Alfred P. Doolittle'},NO
1964,Actor -- Supporting Role,Edmond O'Brien,Seven Days in May {'Senator Raymond Clark'},NO
1964,Actor -- Supporting Role,Lee Tracy,The Best Man {'Art Hockstader'},NO
1964,Actor -- Supporting Role,Peter Ustinov,Topkapi {'Arthur Simpson'},YES
1964,Actress -- Leading Role,Julie Andrews,Mary Poppins {'Mary Poppins'},YES
1964,Actress -- Leading Role,Anne Bancroft,The Pumpkin Eater {'Jo Armitage'},NO
1964,Actress -- Leading Role,Sophia Loren,Marriage Italian Style {'Filomena Marturano'},NO
1964,Actress -- Leading Role,Debbie Reynolds,The Unsinkable Molly Brown {'Molly Brown'},NO
1964,Actress -- Leading Role,Kim Stanley,Seance on a Wet Afternoon {'Myra Savage'},NO
1964,Actress -- Supporting Role,Gladys Cooper,My Fair Lady {'Mrs. Higgins'},NO
1964,Actress -- Supporting Role,Dame Edith Evans,The Chalk Garden {'Mrs. St. Maugham'},NO
1964,Actress -- Supporting Role,Grayson Hall,The Night of the Iguana {'Judith Fellowes'},NO
1964,Actress -- Supporting Role,Lila Kedrova,Zorba the Greek {'Madame Hortense'},YES
1964,Actress -- Supporting Role,Agnes Moorehead,"Hush...Hush, Sweet Charlotte {'Velma Cruther'}",NO
1963,Actor -- Leading Role,Albert Finney,Tom Jones {'Tom Jones'},NO
1963,Actor -- Leading Role,Richard Harris,This Sporting Life {'Frank Machin'},NO
1963,Actor -- Leading Role,Rex Harrison,Cleopatra {'Julius Caesar'},NO
1963,Actor -- Leading Role,Paul Newman,Hud {'Hud Bannon'},NO
1963,Actor -- Leading Role,Sidney Poitier,Lilies of the Field {'Homer Smith'},YES
1963,Actor -- Supporting Role,Nick Adams,Twilight of Honor {'Ben Brown'},NO
